"","Date","UserIDs_in","FileName","Obs_in","HHMMSS_in","FTime_in","EBal._in","Photo_out","Cond_out","Ci_out","Trmmol_out","VpdL_out","CTleaf_out","Area_in","BLC_1_out","StmRat_in","BLCond_out","Tair_in","Tleaf_in","TBlk_in","CO2R_in","CO2S_in","H2OR_in","H2OS_in","RH_R_in","RH_S_in","Flow_in","PARi_in","PARo_in","Press_in","CsMch_in","HsMch_in","CsMchSD_in","HsMchSD_in","CrMchSD_in","HrMchSD_in","StableF_in","BLCslope_in","BLCoffst_in","f_parin_in","f_parout_in","alphaK_in","Status_in","fda_out","Trans_out","Tair_K_out","Twall_K_out","R.W.m2._out","Tl.Ta_out","SVTleaf_out","h2o_i_out","h20diff_out","CTair_out","SVTair_out","CndTotal_out","vp_kPa_out","VpdA_out","CndCO2_out","Ci_Pa_out","Ci.Ca_out","RHsfc_out","C2sfc_out","AHs.Cs_out","Unit","LS","Ad.Time","Config","OtherComments","DateTime","Time","hr","mi","se","Seconds","Time.pos","CO2_Mixer_setting","Tblock_setting","Flow_setting","Lamp_setting","LogRemarks1","Remark.catch","LicorModel","Unknown","Sys_time_s","Sys_elapsed_s","Sys_date_NA","GasEx_TIME_s","GasEx_Ca_µmol.mol.U.207B.¹","GasEx_gsw_mol.m.U.207B.².s.U.207B.¹","GasEx_gbw_mol.m.U.207B.².s.U.207B.¹","GasEx_gtw_mol.m.U.207B.².s.U.207B.¹","GasEx_gtc_mol.m.U.207B.².s.U.207B.¹","GasEx_Rabs_W.m.U.207B.²","GasEx_TleafEB_.C","GasEx_SVPleaf_kPa","GasEx_SVPcham_kPa","GasEx_VPDleaf_kPa","GasEx_LatHFlux_W.m.U.207B.²","GasEx_SenHFlux_W.m.U.207B.²","GasEx_NetTherm_W.m.U.207B.²","GasEx_EBSum_W.m.U.207B.²","GasEx_blfa_1_NA","GasEx_blfa_2_NA","GasEx_blfa_3_NA","Leak_Leak_µmol.s.U.207B.¹","Leak_LeakPct_.","Leak_CorrFact_NA","Leak_CorrFactPct_.","Leak_Fan_µmol.s.U.207B.¹","LeafQ_Qabs_µmol.m.U.207B.².s.U.207B.¹","LeafQ_alpha_NA","LeafQ_convert_J.µmol","Const_Geometry_NA","Meas_TIME_s","Meas_.U.0394.Pcham_kPa","Meas_Tleaf2_.C","Meas_Fan_speed_rpm","Meas_Qamb_in_µmol.m.U.207B.².s.U.207B.¹","Meas_Qamb_out_µmol.m.U.207B.².s.U.207B.¹","Match_time_secs","Match_hhmmss_NA","Match_count_NA","Match_co2_adj_µmol.mol","Match_h2o_adj_mmol.mol","Match_co2_at_µmol.mol","Match_h2o_at_mmol.mol","Match_co2_cv_.","Match_h2o_cv_.","Stability_.U.0394.CO2.MN_µmol.mol.U.207B.¹","Stability_.U.0394.CO2.SLP_µmol.mol.U.207B.¹.min.U.207B.¹","Stability_.U.0394.CO2.SD_µmol.mol.U.207B.¹","Stability_.U.0394.CO2.OK_NA","Stability_.U.0394.H2O.MN_mmol.mol.U.207B.¹","Stability_.U.0394.H2O.SLP_mmol.mol.U.207B.¹.min.U.207B.¹","Stability_.U.0394.H2O.SD_mmol.mol.U.207B.¹","Stability_.U.0394.H2O.OK_NA","Stability_Stable_NA","Stability_Total_NA","Stability_State_NA","Status_MatchValveR_.","Status_MatchValveS_.","Status_MatchCO2_µmol.mol","Status_MatchH2O_mmol.mol","Status_DIAG_NA","Status_Flow_s_µmol.s.U.207B.¹","Status_Flow_r_µmol.s.U.207B.¹","Status_Txchg_.C","Status_Tirga_.C","Status_Tchopper_.C","Status_Ts_.C","Status_CO2_._.","Status_Desiccant_._.","Status_Humidifier_._.","Status_CO2_r_sp_µmol.mol.U.207B.¹","Status_H2O_r_sp_mmol.mol.U.207B.¹","Status_SS_s_.","Status_SS_r_.","Meas_Offset_.C","Meas_Offset2_.C","Treatment.x","KEEP","MyTemp","Leaf.age","Treatment.y","Mass","X"
"82","6/21/2020","14p","06-21-2020 wetfert rvt 6400.a.csv",39,"8:50:15",6295.500014,1,-1.185835343,0.047690125,446.0491504,0.394298564,0.833993457,19.90646833,8.96,2,0.5,3.6,20.23853111,20.03410721,20.07727623,409.7171021,411.5499878,14.07808495,14.77372169,59.97528076,62.95452881,500.3647156,0.088030569,0.092663758,101.4681702,-1.514925003,0.014497203,0.021776086,0.005164852,0.014841098,0.005565163,1,0,2,0,1,0.189999998,111115,0.558442761,0.000394299,293.1841072,293.3885311,0.017606114,-0.12763888,2.333055963,22.99298351,8.219261815,20.03410721,2.351573978,0.047066622,1.499062507,0.852511471,0.029472028,45.25979109,1.083827393,64.04151339,411.994676,-0.001843293,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","8:50:15",8,50,15,31815,"8:50:15","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 20.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Flow: Fixed -> 500 umol/s","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p","N",20,"new","p",0.216,""
"83","6/21/2020","14p","06-21-2020 wetfert rvt 6400.a.csv",38,"8:50:10",6290.500014,1,-1.13234703,0.049013924,443.2349924,0.404325679,0.832409549,19.89975964,8.96,2,0.5,3.6,20.2350769,20.03117561,20.07919502,409.8170471,411.5467529,14.06642532,14.77974319,59.94010162,62.99280548,500.368042,0.086596817,0.091154546,101.4683838,-1.514925003,0.014497203,0.021776086,0.005164852,0.014841098,0.005565163,1,0,2,0,1,0.189999998,111115,0.558446473,0.000404326,293.1811756,293.3850769,0.017319363,-0.131415971,2.332086203,22.98337784,8.203634644,20.03117561,2.351147218,0.048355564,1.499676655,0.851470563,0.030280695,44.97433831,1.076997909,64.10797217,411.9713831,-0.001762076,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","8:50:10",8,50,10,31810,"8:50:10","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 20.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Coolers: Tblock -> 20.00 C","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p","N",20,"new","p",0.216,""
"84","6/21/2020","14p","06-21-2020 wetfert rvt 6400.a.csv",96,"10:52:06",13606.50001,1,-3.845479453,0.00617956,1373.416056,0.174210298,2.748728592,34.67775378,8.96,2,0.5,3.6,35.10247421,34.69913101,35.09548569,409.9632568,416.7207947,27.27655983,27.57997894,48.74474335,49.2865181,500.2565613,0.140306175,0.147690713,101.5093689,1.703072786,-0.355667233,0.02314925,0.001837606,0.024444507,0.001428112,1,0,2,0,1,0.189999998,111115,0.558322053,0.00017421,307.849131,308.2524742,0.028061235,-0.02137723,5.548354849,54.65854935,27.0785704,34.69913101,5.554941754,0.00616897,2.799626257,2.755315497,0.003856556,139.4145971,3.295770391,48.42274903,418.1628495,-0.004453018,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","10:52:06",10,52,6,39126,"10:52:06","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 35.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","CO2 Mixer: CO2R -> 410 uml","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p","Y",35,"new","p",0.216,""
"85","6/21/2020","14p","06-21-2020 wetfert rvt 6400.a.csv",100,"10:52:26",13627.00001,1,-3.874001898,0.00631515,1359.563518,0.177462883,2.740237037,34.6430757,8.96,2,0.5,3.6,35.08991623,34.66327286,35.06986618,409.7581787,416.5649414,27.24917221,27.55828667,48.72613525,49.27894592,500.2185669,0.107110463,0.112747855,101.5101929,1.703072786,-0.355667233,0.02314925,0.001837606,0.024444507,0.001428112,1,0,2,0,1,0.189999998,111115,0.558279648,0.000177463,307.8132729,308.2399162,0.021422092,-0.020197155,5.537684032,54.55298503,26.99469836,34.66327286,5.543896741,0.006304091,2.797446995,2.746449747,0.003941049,138.0095549,3.263749257,48.48836045,418.0176921,-0.004493685,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","10:52:26",10,52,26,39146,"10:52:26","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 35.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Coolers: Tblock -> 35.00 C","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p","Y",35,"new","p",0.216,""
"86","6/21/2020","15n","06-21-2020 wetfert rvt 6400.a.csv",11,"7:55:31",3011.500014,1,-0.551183256,0.070784955,419.9770406,0.379743322,0.546619781,15.16451993,10.06,2,0.5,3.6,15.33037567,15.30367374,15.03085041,410.1404419,410.9346619,10.91393566,11.66831493,63.44849396,67.67800903,500.496582,0.135802791,0.142950311,101.3825531,-1.167107105,0.100287542,0.030736044,0.003771483,0.017101666,0.004057626,0.666666687,0,2,0,1,0.189999998,111115,0.497511492,0.000379743,288.4536737,288.4803757,0.027160559,-0.139153817,1.729583339,17.05997024,5.391655309,15.30367374,1.745116437,0.069419986,1.182963558,0.562152878,0.043508095,42.57834462,1.02200442,68.55360152,411.1413556,-0.000919042,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","7:55:31",7,55,31,28531,"7:55:31","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 15.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","CO2 Mixer: CO2R -> 410 uml","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n","Y",15,"new","n",0.3122,""
"87","6/21/2020","15n","06-21-2020 wetfert rvt 6800.1.csv",151,"10:27:45",NA,NA,-2.645927373,42.05877448,820.6002103,0.00029085,2.579061733,34.59833871,10.06,NA,0.5,NA,34.57993871,34.59833871,37.8879,410.002,412.5430968,25.01212258,25.29731613,NA,46.73651021,999.9992258,-0.006442008,NA,101.7943226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.6602029,1.989126025,NA,NA,NA,NA,NA,NA,NA,NA,"Jun 21 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",154,1592753266,13915.3,"20200621 10:27:45",1592753257,412.5430968,0.009687525,2.794414067,0.009668906,0.006044736,-0.001231068,34.50133347,5.523944335,5.518301904,2.944882602,-12.82648942,-2.772005102,-0.23074243,-15.83046802,-0.001223418,0.023629272,2.68051785,53,5,1,0,52472.45156,-0.003156584,0.49,0.39,"0: Broadleaf",1592753257,0.155691387,34.79175161,9994.632258,-0.006442008,0.330465419,1592753237,"10:27:16",27,-2.326,0.075,410,25,0.37,0.22,2.534779286,0.083098906,0.021825381,1,0.290017643,-0.106180553,0.010967449,0,1,2,"2-Jan",100,100,-2.326,0.075,2,1028.97,685.995,34.9996,37.9965,30.0002,37.8325,30.4565,29.658,0,410,25,97.5675,104.703,NA,NA,"n","Y",35,"new","n",0.3122,""
"88","6/21/2020","15n","06-21-2020 wetfert rvt 6800.3.csv",54,"8:59:21",NA,NA,-0.830930559,41.83534774,461.2489961,0.000271156,1.153835085,20.07545387,10.06,NA,0.5,NA,20.17620968,999.9,23.4674,409.9984516,410.7223226,11.05819032,11.32788065,NA,48.63696681,1000.009806,0,NA,101.7579355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.98189284,1.123019059,NA,NA,NA,NA,NA,NA,NA,NA,"Jun 21 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.3",57,1592744361,4611.4,"20200621 08:59:21",1592744352,410.7223226,0.022690754,2,0.022548701,0.014105627,0,20.07545387,2.35760016,2.372341782,1.203765075,-11.95798332,10.8638937,1.093525739,-0.000563879,0,0,2,0,0,1,0,55072.28172,0,0.49,0.39,"0: Broadleaf",1592744352,0.100048461,999.9,10002.49806,0,0.001609393,1592744317,"8:58:37",10,-0.505,0.003,410,11,0.52,0.2,0.71301939,0.265402829,0.029078855,0,0.273410122,-0.089912258,0.008918945,1,1,2,"2-Jan",100,100,-0.505,0.003,2,1049.36,351.778,20.0004,23.7057,30.0003,23.4171,25.4961,41.8648,0,410,11,101.951,101.737,0,0,"n","Y",20,"new","n",0.3122,""
"89","6/21/2020","15n","06-21-2020 wetfert rvt 6800.1.csv",71,"8:38:54",NA,NA,-1.602871603,41.92528191,549.0359804,0.000277925,2.022609636,27.25862903,10.06,NA,0.5,NA,27.2321,27.25862903,29.3356,410.0042581,411.5017097,19.5781129,19.85215806,NA,55.74628113,999.9895161,0.050846065,NA,101.7726452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.93777064,1.334225272,NA,NA,NA,NA,NA,NA,NA,NA,"Jun 21 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",74,1592746735,7384.7,"20200621 08:38:54",1592746727,411.5017097,0.017143926,2.798806748,0.017085798,0.01068383,0.009716683,27.15675886,3.633888646,3.628241374,1.611279009,-12.25650385,-4.002946295,-0.309419011,-16.55915247,-0.001226405,0.023686981,2.684632366,46,5,1,0,53882.07431,0.024914572,0.49,0.39,"0: Broadleaf",1592746727,0.110970194,27.37923871,10021.17581,0.050846065,0.282605,1592746716,"8:38:35",14,-1.613,0.095,410,20,0.37,0.18,1.191248452,4.241589905,0.540282873,0,0.196260941,1.132968029,0.141034067,0,0,2,"0/2",100,100,-1.613,0.095,2,1035.85,304.844,27.0002,29.6078,30.0011,29.2458,24.8242,28.5556,0,410,19.5,98.4908,106.029,NA,NA,"n","Y",27,"new","n",0.3122,""
"90","6/21/2020","15n","06-21-2020 wetfert rvt 6800.3.csv",137,"11:53:00",NA,NA,-4.132840232,42.19002909,1036.244786,0.000481325,2.595016328,39.94645849,10.06,NA,0.5,NA,40.12180645,999.9,40.2052,409.9839355,413.9412903,24.98871935,25.46062258,NA,34.77626605,999.9612258,0,NA,101.8250645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.6169043,2.503361732,NA,NA,NA,NA,NA,NA,NA,NA,"Jun 21 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.3",140,1592754780,15030.4,"20200621 11:53:00",1592754771,413.9412903,0.009751149,2,0.009724813,0.006080369,0,39.94645849,7.392474015,7.462032653,4.797457687,-21.22644785,18.90671853,2.317781481,-0.001947842,0,0,2,2,0,1,0,51574.74957,0,0.49,0.39,"0: Broadleaf",1592754771,0.097672065,999.9,9997.750323,0,0.00191117,1592754749,"11:52:28",26,-1.86,0.14,410,25,0.37,0.15,3.964990244,-0.30433777,0.040007329,0,0.472096098,-0.00314931,0.001128002,1,1,2,"2-Jan",100,100,-1.86,0.14,2,1036.09,632.31,41.9897,40.6074,30.0004,40.1292,30.5537,33.4458,0,410,25,98.3999,98.6269,0,0,"n","Y",40,"new","n",0.3122,""
"91","6/21/2020","15n","06-21-2020 wetfert rvt 6800.1.csv",73,"8:39:04",NA,NA,-1.612832731,41.92463232,547.8393702,0.000281742,2.021807234,27.24973548,10.06,NA,0.5,NA,27.22652581,27.24973548,29.3627,409.9910323,411.4969032,19.56655161,19.84435806,NA,55.74238077,1000.004806,0.03545718,NA,101.7720645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.81564281,1.331332911,NA,NA,NA,NA,NA,NA,NA,NA,"Jun 21 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",76,1592746745,7394.7,"20200621 08:39:04",1592746736,411.4969032,0.017392241,2.795001733,0.01733234,0.010838077,0.006775867,27.1500343,3.631994609,3.627055762,1.610187376,-12.42481638,-3.497330129,-0.270684444,-16.18605509,-0.001223817,0.023636988,2.681068327,45,4,1,0,53774.00957,0.017374018,0.49,0.39,"0: Broadleaf",1592746736,0.11116229,27.37800968,10000.08226,0.03545718,0.282605,1592746716,"8:38:35",14,-1.613,0.095,410,20,0.37,0.18,1.509292381,-0.186898177,0.027700188,0,0.281810714,-0.066425606,0.011455794,1,1,2,"2-Jan",100,100,-1.613,0.095,2,1037.62,304.862,27.0003,29.6365,30.0011,29.2747,24.8238,28.8373,0,410,19.5,98.4879,106.026,NA,NA,"n","Y",27,"new","n",0.3122,""
"92","6/21/2020","15n","06-21-2020 wetfert rvt 6800.1.csv",76,"8:39:19",NA,NA,-1.615447082,41.92518881,552.8485669,0.000273119,2.020706191,27.25066129,10.06,NA,0.5,NA,27.22554516,27.25066129,29.4061,409.995129,411.5071935,19.56447742,19.83378387,NA,55.71522786,1000.006903,0.045800493,NA,101.7705484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.32533505,1.343472424,NA,NA,NA,NA,NA,NA,NA,NA,"Jun 21 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",79,1592746760,7409.7,"20200621 08:39:19",1592746751,411.5071935,0.016844423,2.794444392,0.016788218,0.01049767,0.008752474,27.15139437,3.632191736,3.626847217,1.611485545,-12.04455156,-3.783847464,-0.292918486,-16.11256503,-0.001223438,0.02362967,2.680546255,44,4,1,0,53758.18548,0.022442242,0.49,0.39,"0: Broadleaf",1592746751,0.111483,27.37383871,9997.135484,0.045800493,0.282605,1592746716,"8:38:35",14,-1.613,0.095,410,20,0.37,0.18,1.506052857,0.095432915,0.019335754,1,0.27073981,-0.084741353,0.010728111,1,2,2,"2-Feb",100,100,-1.613,0.095,2,1037.89,304.765,27.0004,29.6791,30.0011,29.3185,24.8255,29.1099,0,410,19.5,98.4829,106.02,NA,NA,"n","Y",27,"new","n",0.3122,""
"93","6/21/2020","15n","06-21-2020 wetfert rvt 6400.a.csv",16,"7:55:56",3037.000014,1,-0.569408072,0.067965899,420.9977448,0.371641728,0.556708472,15.22889757,10.06,2,0.5,3.6,15.35618973,15.36853027,15.02855873,410.2376404,411.0751953,10.90109634,11.63950539,63.11644363,67.39928436,500.427124,0.081147492,0.085418418,101.3828201,-1.167107105,0.100287542,0.030736044,0.003771483,0.017101666,0.004057626,1,0,2,0,1,0.189999998,111115,0.497442448,0.000371642,288.5185303,288.5061897,0.016229499,-0.139632708,1.736754353,17.13065735,5.491151968,15.36853027,1.752397844,0.066706519,1.180045881,0.572351963,0.041802922,42.68193864,1.02413804,68.08025763,411.2887233,-0.000942536,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","7:55:56",7,55,56,28556,"7:55:56","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 15.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Flow: Fixed -> 500 umol/s","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n","Y",15,"new","n",0.3122,""
"94","6/21/2020","15n","06-21-2020 wetfert rvt 6800.1.csv",74,"8:39:09",NA,NA,-1.60892168,41.92422937,548.4613588,0.000279888,2.021366381,27.24812258,10.06,NA,0.5,NA,27.22535161,27.24812258,29.3766,409.9928065,411.4955161,19.56417419,19.84015484,NA,55.73406321,1000.001226,0.027208357,NA,101.7713548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8786643,1.332848931,NA,NA,NA,NA,NA,NA,NA,NA,"Jun 21 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",77,1592746750,7399.7,"20200621 08:39:09",1592746741,411.4955161,0.017276363,2.79273835,0.017217208,0.010766053,0.005199517,27.14929676,3.631651206,3.626806058,1.610284825,-12.34306057,-3.428444949,-0.265564265,-16.03187027,-0.001222279,0.023607281,2.678948135,43,4,1,0,53709.37217,0.013332095,0.49,0.39,"0: Broadleaf",1592746741,0.111236161,27.37848387,9987.583871,0.027208357,0.282605,1592746716,"8:38:35",14,-1.613,0.095,410,20,0.37,0.18,1.50853,-0.085721092,0.02728687,1,0.277460881,0.001832594,0.007616962,1,2,2,"2-Feb",100,100,-1.613,0.095,2,1039.64,304.975,27.0003,29.651,30.0011,29.2892,24.824,28.8373,0,410,19.5,98.4891,106.024,NA,NA,"n","Y",27,"new","n",0.3122,""
"95","6/21/2020","15n","06-21-2020 wetfert rvt 6400.a.csv",14,"7:55:46",3027.000014,1,-0.538178368,0.069434736,419.9755928,0.377823887,0.55422,15.21301228,10.06,2,0.5,3.6,15.34976006,15.35433292,15.03034115,410.2770081,411.0467224,10.89588737,11.64660072,63.11547089,67.46940613,500.4094849,0.046093237,0.048519198,101.3825836,-1.167107105,0.100287542,0.030736044,0.003771483,0.017101666,0.004057626,1,0,2,0,1,0.189999998,111115,0.497424915,0.000377824,288.5043329,288.4997601,0.009218647,-0.14132064,1.734982471,17.11322014,5.466619413,15.35433292,1.750801638,0.06812086,1.180762472,0.570039166,0.042691663,42.57821066,1.021722276,68.203385,411.2485393,-0.00089254,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jun 21 2020 07:05:51"")1:2","Jun 21 2020","7:55:46",7,55,46,28546,"7:55:46","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 15.00 C","Flow: Fixed -> 500 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","CO2 Mixer: CO2R -> 410 uml","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n","Y",15,"new","n",0.3122,""
"96","6/21/2020","15n","06-21-2020 wetfert rvt 6800.3.csv",139,"11:53:10",NA,NA,-4.103961639,42.18864656,1033.192723,0.00047985,2.59540914,39.93831379,10.06,NA,0.5,NA,40.11312581,999.9,40.214,409.9945161,413.9233871,24.99376129,25.46420968,NA,34.79765033,999.9749677,0,NA,101.8250968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.3069335,2.496096512,NA,NA,NA,NA,NA,NA,NA,NA,"Jun 21 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.3",142,1592754790,15040.4,"20200621 11:53:10",1592754781,413.9233871,0.009728765,2,0.009702551,0.006066443,0,39.93831379,7.389256808,7.458575837,4.793847668,-21.16137716,18.84893039,2.310510919,-0.001935848,0,0,2,2,0,1,0,51596.70881,0,0.49,0.39,"0: Broadleaf",1592754781,0.098708152,999.9,10001.89613,0,0.00191117,1592754749,"11:52:28",26,-1.86,0.14,410,25,0.37,0.15,3.936789756,-0.095210174,0.022498797,1,0.470839439,-0.014093895,0.001814976,1,2,2,"2-Feb",100,100,-1.86,0.14,2,1035.98,632.062,41.9912,40.6135,30.0003,40.139,30.5539,33.4458,0,410,25,98.4003,98.6249,0,0,"n","Y",40,"new","n",0.3122,""
