FileName,Sys_time_s,Sys_elapsed_s,Sys_date_NA,HHMMSS_in,GasEx_TIME_s,Trmmol_out,Photo_out,GasEx_Ca_µmol.mol.U.207B.¹,Ci_out,Ci_Pa_out,Cond_out,GasEx_gsw_mol.m.U.207B.².s.U.207B.¹,GasEx_gbw_mol.m.U.207B.².s.U.207B.¹,GasEx_gtw_mol.m.U.207B.².s.U.207B.¹,GasEx_gtc_mol.m.U.207B.².s.U.207B.¹,GasEx_Rabs_W.m.U.207B.²,GasEx_TleafEB_.C,CTleaf_out,GasEx_SVPleaf_kPa,RH_S_in,VpdL_out,GasEx_SVPcham_kPa,GasEx_VPDleaf_kPa,GasEx_LatHFlux_W.m.U.207B.²,GasEx_SenHFlux_W.m.U.207B.²,GasEx_NetTherm_W.m.U.207B.²,GasEx_EBSum_W.m.U.207B.²,GasEx_blfa_1_NA,GasEx_blfa_2_NA,GasEx_blfa_3_NA,Leak_Leak_µmol.s.U.207B.¹,Leak_LeakPct_.,Leak_CorrFact_NA,Leak_CorrFactPct_.,Leak_Fan_µmol.s.U.207B.¹,PARi_in,LeafQ_Qabs_µmol.m.U.207B.².s.U.207B.¹,LeafQ_alpha_NA,LeafQ_convert_J.µmol,Area_in,StmRat_in,Const_Geometry_NA,Meas_TIME_s,CO2S_in,CO2R_in,H2OS_in,H2OR_in,Flow_in,Press_in,Meas_.U.0394.Pcham_kPa,Tair_in,Tleaf_in,Meas_Tleaf2_.C,Meas_Fan_speed_rpm,Meas_Qamb_in_µmol.m.U.207B.².s.U.207B.¹,Meas_Qamb_out_µmol.m.U.207B.².s.U.207B.¹,HeadLS_Q_µmol.m.U.207B.².s.U.207B.¹,HeadLS_f_red_NA,HeadLS_f_blue_NA,HeadLS_Tled_.C,HeadLS_Pc_NA,Match_time_secs,Match_hhmmss_NA,Match_count_NA,Match_co2_adj_µmol.mol,Match_h2o_adj_mmol.mol,Match_co2_at_µmol.mol,Match_h2o_at_mmol.mol,Match_co2_cv_.,Match_h2o_cv_.,Stability_.U.0394.CO2.MN_µmol.mol.U.207B.¹,Stability_.U.0394.CO2.SLP_µmol.mol.U.207B.¹.min.U.207B.¹,Stability_.U.0394.CO2.SD_µmol.mol.U.207B.¹,Stability_.U.0394.CO2.OK_NA,Stability_.U.0394.H2O.MN_mmol.mol.U.207B.¹,Stability_.U.0394.H2O.SLP_mmol.mol.U.207B.¹.min.U.207B.¹,Stability_.U.0394.H2O.SD_mmol.mol.U.207B.¹,Stability_.U.0394.H2O.OK_NA,Stability_Stable_NA,Stability_Total_NA,Status_MatchValveR_.,Status_MatchValveS_.,Status_MatchCO2_µmol.mol,Status_MatchH2O_mmol.mol,Status_DIAG_NA,Status_Flow_s_µmol.s.U.207B.¹,Status_Flow_r_µmol.s.U.207B.¹,TBlk_in,Status_Tirga_.C,Status_Tchopper_.C,Status_Ts_.C,Status_Tr_.C,Status_CO2_._.,Status_Desiccant_._.,Status_Humidifier_._.,Status_Txchg_sp_.C,Status_CO2_r_sp_µmol.mol.U.207B.¹,Status_H2O_r_sp_mmol.mol.U.207B.¹,Status_SS_s_.,Status_SS_r_.,UserIDs_in,Date,LicorModel,IDs,Treatment,Meas_Offset_.C,Meas_Offset2_.C,KEEP
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595008592,16127.5,20200717 13:56:31,13:56:31,1595008584,0.000614964,9.172267784,788.9074839,372.4523978,38.11920532,80.74193249,0.036848354,2.706366391,0.036571885,0.022882095,87.12711955,32.02074684,32.5054129,4.913395225,69.69819214,3.261146278,4.678953899,1.652248947,-27.11989474,-126.0982303,-10.57418824,-76.66519375,0.02009708,-0.450690768,4.859310692,0,0,1,0,53259.79675,455.9242258,223.4028706,0.49,0.39,6.9,0.5,0: Broadleaf,1595008584,788.9074839,800.0132581,31.86377419,31.17911613,600.0138065,102.2464839,0.100032223,31.64116774,32.5054129,999.9,10003.60774,455.9242258,13.19757742,1499.993871,0.900000355,0.099999642,36,30509.60645,1595008617,13:56:56,118,-2.878,0.275,800,31,0.29,0.31,-11.03496098,-0.153485017,0.076171657,0,0.685483146,-0.039535003,0.004011891,1,1,2,100,100,-2.878,0.275,3,642.598,291.811,28.5011,36.8347,30.0008,36.5132,36.5562,35.3297,35.1796,0,28.5,800,31.1933,99.6055,99.2965,1n,7/18/2020,6800.3,1n,n,0,0,Y
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595008695,16230.5,20200717 13:58:14,13:58:14,1595008687,0.000617871,13.37488478,1183.846516,579.5540363,59.31429051,121.1604299,0.037095713,2.705219843,0.036815418,0.023034643,87.17416097,32.09824321,32.57201613,4.931879436,69.85956192,3.283171787,4.699674171,1.648707649,-27.24808979,-124.3995967,-10.44358289,-74.91710839,0.020084419,-0.450406829,4.856807769,0,0,1,0,53213.97036,456.1703871,223.5234897,0.49,0.39,6.9,0.5,0: Broadleaf,1595008687,1183.846516,1200.068387,32.07954516,31.39180645,600.0159032,102.2446452,0.100066113,31.71905161,32.57201613,999.9,9997.485161,456.1703871,13.08671935,1499.995806,0.900000645,0.099999326,36,30509.67097,1595008720,13:58:40,119,-3.136,0.277,1200,31,0.22,0.14,-15.97072927,0.034864808,0.092094809,1,0.685497634,0.008814523,0.001677315,1,2,2,100,100,-3.136,0.277,3,642.521,291.432,28.5011,36.9948,30.0007,36.6594,36.7026,49.3818,35.1622,0,28.5,1200,31.3239,99.5722,99.2644,1n,7/18/2020,6800.3,1n,n,0,0,Y
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595008811,16347,20200717 14:00:11,14:00:11,1595008803,0.000776416,15.85247168,1480.595032,896.9498255,91.8022897,151.538035,0.046362679,2.705824887,0.045925837,0.028742553,87.10211627,32.16133919,32.66177742,4.956886364,69.71214198,3.29634515,4.728509348,1.660541214,-34.23994201,-121.7828211,-10.23154707,-79.15219391,0.0200911,-0.450556657,4.858128538,0,0,1,0,53212.20977,455.7933871,223.3387597,0.49,0.39,6.9,0.5,0: Broadleaf,1595008803,1480.595032,1500.147097,32.20678065,31.34267097,600.0082581,102.2494194,0.099995397,31.82694194,32.66177742,999.9,10000.34387,455.7933871,13.07295161,1499.997097,0.900000065,0.099999942,36.98923871,30509.67742,1595008835,14:00:34,120,-3.16,0.27,1500,31,0.18,0.11,-19.39281707,-1.354049477,0.297248461,0,0.850124098,0.496471401,0.056711728,0,0,2,100,100,-3.16,0.27,3,642.546,290.647,28.4998,37.1906,30.0008,36.8392,36.885,59.3602,35.9837,0,28.5,1500,31.4667,99.5262,99.2207,1n,7/18/2020,6800.3,1n,n,0,0,N
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595008925,16460.5,20200717 14:02:04,14:02:04,1595008917,0.000729358,18.15499021,1777.664839,1068.905271,109.3987022,181.9377559,0.043660129,2.705251746,0.043272419,0.027079809,87.14982346,32.23443719,32.71736452,4.97242784,69.91739784,3.317236923,4.744508556,1.655190918,-32.16466587,-121.169409,-10.18793343,-76.37218486,0.020084771,-0.450414728,4.856877408,0,0,1,0,53185.66738,456.0430323,223.4610858,0.49,0.39,6.9,0.5,0: Broadleaf,1595008917,1777.664839,1800.033548,32.41182903,31.60027419,600.0151613,102.2464516,0.100037974,31.88655806,32.71736452,999.9,9997.483871,456.0430323,12.95286129,1499.995161,0.900000548,0.099999471,37,30509.64516,1595008835,14:00:34,120,-3.16,0.27,1500,31,0.18,0.11,-23.2054439,14.85778537,1.564793004,0,0.793699951,0.263790753,0.032351508,0,0,2,100,100,-3.16,0.27,3,642.316,290.405,28.5008,37.3744,30.0007,37.0115,37.0558,68.912,35.9045,0,28.5,1800,31.5478,99.4906,99.1939,1n,7/18/2020,6800.3,1n,n,0,0,N
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595008984,16519.5,20200717 14:03:03,14:03:03,1595008959,0.00051527,12.97686861,1784.080645,1052.831967,107.7513453,182.5904755,0.030151953,2.706902133,0.029966603,0.018745684,87.12630584,32.32709446,32.74713226,4.98076796,69.25682033,3.292101668,4.753469265,1.688666292,-22.72341938,-120.7259692,-10.14760435,-66.47068712,0.020102998,-0.450823469,4.860480345,0,0,1,0,53226.12538,455.9199677,223.4007842,0.49,0.39,6.9,0.5,0: Broadleaf,1595008959,1784.080645,1800.060323,32.16692903,31.59346129,600.0337097,102.2457419,0.098552881,31.91987097,32.74713226,999.9,10006.62581,455.9199677,12.92497097,1499.995806,0.899999323,0.100000674,37,30509.63871,1595008977,14:02:56,121,-3.36,0.265,1800,31,0.27,0.11,-2.367780138,-38.17417063,5.742810802,0,0.087784004,1.293337406,0.195244365,0,0,2,100,100,-3.36,0.265,3,631.576,289.03,28.501,37.4716,30.0008,37.1753,37.1919,68.9163,35.4902,0,28.5,1800,31.7659,99.4705,99.1753,1n,7/18/2020,6800.3,1n,n,0,0,Y
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595009003,16539,20200717 14:03:23,14:03:23,1595008995,0.000617561,18.45997368,1777.639355,930.9026051,95.27614652,181.9380746,0.036697569,2.706025502,0.036423316,0.022789042,87.104804,32.32445352,32.77428065,4.988384817,69.81536427,3.323525271,4.76044966,1.664859546,-27.23445946,-120.8671134,-10.16540885,-71.16217774,0.020093316,-0.45060634,4.858566491,0,0,1,0,53197.071,455.8074516,223.3456513,0.49,0.39,6.9,0.5,0: Broadleaf,1595008995,1777.639355,1800.130645,32.47274839,31.78561935,600.0040323,102.2481613,0.099974803,31.94578387,32.77428065,999.9,10001.56968,455.8074516,12.91529677,1499.997742,0.899999903,0.100000061,37,30509.69677,1595008977,14:02:56,121,-3.36,0.265,1800,31,0.27,0.11,-22.36583171,-2.04423554,0.27789834,0,0.661801195,0.779970188,0.090759955,0,0,2,100,100,-3.36,0.265,3,641.849,289.358,28.5009,37.5027,30.0007,37.1354,37.179,68.9222,35.7709,0,28.5,1800,31.7359,99.4665,99.1701,1n,7/18/2020,6800.3,1n,n,0,0,N
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595009569,17105.1,20200717 14:12:49,14:12:49,1595009561,0.000737661,2.853206061,296.1790645,175.8108187,17.9915042,30.30932295,0.040537752,2.60795228,0.040190922,0.02515024,86.23189619,31.67919129,32.88678387,5.0200573,69.99948871,3.217414391,4.596339845,1.802642909,-32.53083882,-219.2184114,-19.08309467,-184.6004487,0.020077972,-0.450262259,4.855533274,0,0,1,0,53265.79236,451.2396452,221.1074261,0.49,0.39,7.5,0.5,0: Broadleaf,1595009561,296.1790645,300.0185806,31.4401871,30.54712258,600.0142258,102.2343871,0.100067245,31.32761935,32.88678387,999.9,9995.279032,451.2396452,13.1325129,1499.999032,0.90000029,0.099999671,38,30509.71935,1595009456,14:10:55,122,-2.378,0.24,420,32,0.21,0.13,-3.844191951,0.084820767,0.021323508,1,0.911523024,-0.431211366,0.042569521,0,1,2,100,100,-2.378,0.24,3,643.029,278.722,26.4997,38.0575,30.0005,37.5856,37.6263,15.8236,40.4894,0,26.5,300,30.6768,99.3995,99.0754,2p,7/18/2020,6800.3,2p,p,0,0,N
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595009660,17195.6,20200717 14:14:19,14:14:19,1595009652,0.00052174,2.415018375,246.8143226,107.3038866,10.98071599,25.257221,0.028907954,2.610329472,0.028731272,0.017972829,85.99872337,31.6607067,32.80882903,4.998092503,70.24807915,3.214363969,4.575732188,1.783728534,-23.00874094,-219.5621385,-19.08088159,-175.6530376,0.020105699,-0.450884043,4.861014231,0,0,1,0,53350.15278,450.0194839,220.5095471,0.49,0.39,7.5,0.5,0: Broadleaf,1595009652,246.8143226,249.9940968,31.41086129,30.77916452,599.9933871,102.2330323,0.099849968,31.24864194,32.80882903,999.9,10009.21452,450.0194839,13.1287129,1500,0.899999355,0.10000069,38,30509.73548,1595009456,14:10:55,122,-2.378,0.24,420,32,0.21,0.13,-3.177760976,-0.082814216,0.017459063,1,0.639541366,-0.156140969,0.015496566,0,1,2,100,100,-2.378,0.24,3,642.897,278.204,26.4982,38.119,30.0001,37.6402,37.6792,13.6779,40.4858,0,26.5,250,30.7525,99.3927,99.066,2p,7/18/2020,6800.3,2p,p,0,0,N
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595009750,17286.1,20200717 14:15:50,14:15:50,1595009742,0.000804663,1.80943507,197.5378387,128.2681698,13.12579016,20.21421389,0.045191475,2.608475536,0.044760984,0.028013951,85.8659027,31.50891515,32.71180645,4.970871968,70.31616976,3.204768345,4.557654884,1.766103622,-35.48564214,-215.5407396,-18.72936495,-183.889844,0.020084074,-0.45039909,4.85673955,0,0,1,0,53307.25752,449.3244516,220.1689813,0.49,0.39,7.5,0.5,0: Broadleaf,1595009742,197.5378387,199.9982903,31.31771613,30.3434,600.0076774,102.2308387,0.100005974,31.17910645,32.71180645,999.9,9998.663548,449.3244516,13.13499355,1500.00129,0.900001387,0.099998548,38,30509.77097,1595009456,14:10:55,122,-2.378,0.24,420,32,0.21,0.13,-2.46399878,-0.046902439,0.036122672,1,0.958328488,0.098732467,0.04358522,1,2,2,100,100,-2.378,0.24,3,643.255,276.926,26.4991,38.1373,30,37.6671,37.7046,11.4828,41.6186,0,26.5,200,30.3967,99.3977,99.0764,2p,7/18/2020,6800.3,2p,p,0,0,Y
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595009823,17358.6,20200717 14:17:02,14:17:02,1595009815,0.00063688,1.306699437,148.2454194,86.09337714,8.809813648,15.16974432,0.035791757,2.609047719,0.035521203,0.02222489,85.76388613,31.52209697,32.66042581,4.956508996,70.23709119,3.194876742,4.548703096,1.761632255,-28.08640537,-213.2167814,-18.51553345,-174.0548341,0.020090747,-0.450548737,4.858058726,0,0,1,0,53330.25141,448.7906129,219.9074003,0.49,0.39,7.5,0.5,0: Broadleaf,1595009815,148.2454194,149.9968065,31.22174194,30.4505,600.0018387,102.2286774,0.099909761,31.14458387,32.66042581,999.9,10002.1971,448.7906129,13.14504839,1499.997097,0.899999613,0.10000049,38,30509.66774,1595009456,14:10:55,122,-2.378,0.24,420,32,0.21,0.13,-1.741706098,-0.087094077,0.024617761,1,0.773781098,-0.054484411,0.005535741,1,2,2,100,100,-2.378,0.24,3,643.471,276.613,26.5009,38.1408,30,37.6814,37.7175,9.25054,41.6186,0,26.5,150,30.4035,99.4013,99.0793,2p,7/18/2020,6800.3,2p,p,0,0,Y
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595009908,17443.6,20200717 14:18:27,14:18:27,1595009900,0.000676801,0.535513796,99.25750323,74.26376779,7.599331123,10.15691307,0.038306092,2.608207666,0.03799627,0.023775296,85.72553667,31.50227573,32.63979032,4.950750716,70.3963941,3.200635365,4.546589929,1.750115352,-29.84691209,-211.3936346,-18.36052277,-173.8755328,0.02008095,-0.45032904,4.85612201,0,0,1,0,53306.74365,448.5899355,219.8090684,0.49,0.39,7.5,0.5,0: Broadleaf,1595009900,99.25750323,100.0108516,31.27791613,30.45839355,600.0125806,102.2289032,0.100016368,31.13642581,32.63979032,999.9,9997.297742,448.5899355,13.17857097,1499.999677,0.90000129,0.099998935,38,30509.74194,1595009456,14:10:55,122,-2.378,0.24,420,32,0.21,0.13,-0.746182463,-0.083144634,0.02935676,1,0.81888439,0.016793582,0.002284236,1,2,2,100,100,-2.378,0.24,3,643.435,276.086,26.4998,38.1409,30,37.6921,37.7268,7.00648,41.8971,0,26.5,100,30.3632,99.4073,99.0793,2p,7/18/2020,6800.3,2p,p,0,0,Y
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595009998,17534.1,20200717 14:19:58,14:19:58,1595009990,0.00088165,-0.220658499,50.21529355,55.79725859,5.709472644,5.138296254,0.050310615,2.608508453,0.049777697,0.031158471,85.72098109,31.40290201,32.58375806,4.935144411,70.42863087,3.194780846,4.536196156,1.740363565,-38.88078348,-209.187895,-18.15824928,-180.5059467,0.020084458,-0.450407699,4.856815438,0,0,1,0,53322.64172,448.5660968,219.7973874,0.49,0.39,7.5,0.5,0: Broadleaf,1595009990,50.21529355,49.99481613,31.2218,30.15417097,600.0143871,102.2253226,0.100002855,31.09625161,32.58375806,999.9,9999.394194,448.5660968,13.19702903,1500.000323,0.900000452,0.099999697,38,30509.76129,1595009456,14:10:55,122,-2.378,0.24,420,32,0.21,0.13,0.215607683,0.051536279,0.021041082,1,1.052892927,0.270705784,0.032227515,0,1,2,100,100,-2.378,0.24,3,643.61,275.327,26.4997,38.1068,29.9999,37.6687,37.7019,4.78523,42.7284,0,26.5,50,29.9812,99.4192,99.0902,2p,7/18/2020,6800.3,2p,p,0,0,Y
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595010069,17604.6,20200717 14:21:08,14:21:08,1595010061,0.000917626,-1.078215801,9.050942581,41.57561853,4.254121949,0.926115229,0.052393973,2.60837883,0.05181625,0.032436531,85.6369834,31.35689683,32.52901935,4.919939749,70.23437202,3.179604562,4.527134608,1.740335187,-40.46731415,-206.4144864,-17.91047623,-179.1552934,0.020082946,-0.4503738,4.856516603,0,0,1,0,53324.88598,448.1265484,219.5820087,0.49,0.39,7.5,0.5,0: Broadleaf,1595010061,9.050942581,7.713576774,31.07433871,29.96296774,600.0099677,102.2225161,0.100001242,31.06116129,32.52901935,999.9,9998.916129,448.1265484,13.21836774,1500,0.899999387,0.100000613,38,30509.72581,1595009456,14:10:55,122,-2.378,0.24,420,32,0.21,0.13,1.344312927,-0.081641603,0.016163333,1,1.11225561,-0.02310439,0.003335287,1,2,2,100,100,-2.378,0.24,3,643.752,274.817,26.4995,38.0717,29.9998,37.6423,37.677,0,42.999,0,26.5,0,29.9878,99.4278,99.101,2p,7/18/2020,6800.3,2p,p,0,0,Y
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595010159,17695.1,20200717 14:22:39,14:22:39,1595010151,0.000916631,6.843418196,391.1227419,174.7254501,17.87791618,40.01969713,0.05302404,2.607433541,0.052432212,0.032822755,85.52157749,31.35486931,32.47589355,4.905222102,70.4082935,3.18717703,4.526706828,1.718045072,-40.42344871,-199.1047596,-17.27781234,-171.2844432,0.020071924,-0.450126628,4.854337501,0,0,1,0,53297.04739,447.5226452,219.2860961,0.49,0.39,7.5,0.5,0: Broadleaf,1595010151,391.1227419,400.1247742,31.14909677,30.03904516,600.0256452,102.2198387,0.100207765,31.05950323,32.47589355,999.9,9993.690323,447.5226452,13.19666774,1499.999355,0.900000742,0.099999265,38,30509.72581,1595009456,14:10:55,122,-2.378,0.24,420,32,0.21,0.13,-8.957822439,-0.878165436,0.091116888,0,1.107826829,0.059638118,0.006007065,1,1,2,100,100,-2.378,0.24,3,643.838,275.213,26.4998,38.0593,30.0002,37.6387,37.6734,20.033,42.999,0,26.5,400,29.9447,99.4217,99.0962,2p,7/18/2020,6800.3,2p,p,0,0,Y
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595010230,17765.6,20200717 14:23:49,14:23:49,1595010222,0.001128856,11.67987665,634.5788065,332.7067595,34.04184016,64.92873883,0.065574094,2.609129317,0.064672105,0.040500072,85.45702268,31.31361283,32.46099677,4.901102075,70.2934018,3.185715094,4.532025783,1.715386982,-49.78254729,-194.2402461,-16.84519574,-175.4109665,0.020091699,-0.45057008,4.858246862,0,0,1,0,53343.7515,447.1848387,219.120571,0.49,0.39,7.5,0.5,0: Broadleaf,1595010222,634.5788065,650.0739032,31.13547742,29.76835806,600.007129,102.217871,0.099978565,31.08010968,32.46099677,999.9,10003.72839,447.1848387,13.21663226,1499.99871,0.900001548,0.099998503,38,30509.73548,1595009456,14:10:55,122,-2.378,0.24,420,32,0.21,0.13,-15.5009439,-0.049363066,0.04474094,1,1.371901951,-0.095211847,0.009691942,1,2,2,100,100,-2.378,0.24,3,644.088,275.077,26.5002,38.079,30.0004,37.6565,37.6952,29.7391,43.566,0,26.5,650,29.7979,99.4135,99.0902,2p,7/18/2020,6800.3,2p,p,0,0,Y
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595010310,17845.6,20200717 14:25:09,14:25:09,1595010302,0.001088911,14.32520978,781.0523548,398.6380955,40.78673703,79.913529,0.063345916,2.608591175,0.062503589,0.03913949,85.45281848,31.33177033,32.44744516,4.897356699,70.25711984,3.185270249,4.533733032,1.71208645,-48.02098846,-191.364813,-16.59868215,-170.5316652,0.020085423,-0.450429332,4.857006148,0,0,1,0,53326.55445,447.1628387,219.109791,0.49,0.39,7.5,0.5,0: Broadleaf,1595010302,781.0523548,800.0218065,31.13193548,29.81318387,600.0057419,102.2152258,0.099975603,31.08671935,32.44744516,999.9,10000.86226,447.1628387,13.22654516,1500.000323,0.899998355,0.100001677,38,30509.72903,1595009456,14:10:55,122,-2.378,0.24,420,32,0.21,0.13,-18.97248537,-0.031409059,0.050912831,1,1.318141707,0.013272544,0.001678077,1,2,2,100,100,-2.378,0.24,3,644.29,275.057,26.4997,38.0935,30,37.6671,37.7019,35.2693,43.566,0,26.5,800,29.79,99.4182,99.0873,2p,7/18/2020,6800.3,2p,p,0,0,Y
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595010381,17916.6,20200717 14:26:20,14:26:20,1595010373,0.001167809,15.33001235,1179.089677,788.9452955,80.71747405,120.6333836,0.068424229,2.608519792,0.067442534,0.042238612,85.43905928,31.30267324,32.42375161,4.890814294,70.36875089,3.189197936,4.532122421,1.701616358,-51.50038766,-188.9044397,-16.38330599,-171.3490741,0.02008459,-0.450410664,4.856841578,0,0,1,0,53325.42906,447.0908387,219.074511,0.49,0.39,7.5,0.5,0: Broadleaf,1595010373,1179.089677,1199.972903,31.17172258,29.75749677,600.0137742,102.2105806,0.100028855,31.08048387,32.42375161,999.9,10000.90226,447.0908387,13.2420129,1499.998065,0.899999903,0.10000011,38,30509.67419,1595009456,14:10:55,122,-2.378,0.24,420,32,0.21,0.13,-20.89425854,0.025041115,0.115344572,1,1.415858537,-0.035896725,0.004085849,1,2,2,100,100,-2.378,0.24,3,644.034,275.305,26.4995,38.0826,30.0001,37.6529,37.6876,49.3533,44.1167,0,26.5,1200,29.6138,99.4229,99.0899,2p,7/18/2020,6800.3,2p,p,0,0,Y
07-18-2020 6800.3 wetfert_Cleaned_6800.csv,1595010448,17983.6,20200717 14:27:27,14:27:27,1595010440,0.001203923,15.60466394,1478.304194,1083.024554,110.8038131,151.2447165,0.07029409,2.60760541,0.069258088,0.043378114,85.38840545,31.30691638,32.41553871,4.888548274,70.11088541,3.180216479,4.535981055,1.708331795,-53.0930018,-185.5839933,-16.10150435,-169.390094,0.020073928,-0.450171564,4.854733676,0,0,1,0,53295.63988,446.8257742,218.9446294,0.49,0.39,7.5,0.5,0: Broadleaf,1595010440,1478.304194,1500.034839,31.08424194,29.62610968,599.9969677,102.2096774,0.099926458,31.09541935,32.41553871,999.9,9995.681613,446.8257742,13.25796129,1499.99871,0.900001065,0.099998894,38,30509.72258,1595009456,14:10:55,122,-2.378,0.24,420,32,0.21,0.13,-21.75190488,-0.081349129,0.164730137,1,1.462333171,-0.084058746,0.008442059,1,2,2,100,100,-2.378,0.24,3,644.091,275.589,26.4997,38.0953,30.0002,37.6671,37.7055,59.3623,44.1167,0,26.5,1500,29.6139,99.4138,99.0861,2p,7/18/2020,6800.3,2p,p,0,0,Y
08-15-2020 6800.1 wetfert_Cleaned_6800.csv,1597499016,0,20200815 08:43:35,8:43:35,1597499008,0.00209,8.747538546,289.6693226,199.592715,20.303674,29.46676433,0.169273825,2.748235142,0.163687575,0.102791279,237.7254803,32.05347173,31.54590968,4.65371956,74.86618286,3.405652492,4.548986421,1.248067068,-92.2180968,-59.2995532,-4.861953926,81.34587642,0.02,-0.447820908,4.833998773,18,3,1,0,53007.51171,1499.996774,1264.497222,0.842999961,0.188000002,6.6,0.5,0: Broadleaf,1597499008,289.6693226,299.9577419,33.47883871,31.25566129,600.0103548,101.6255161,0.100010306,31.14567742,31.54590968,999.9,10000.64419,461.6710645,769.9058387,1499.996774,0.899999806,0.100000142,32.13037742,30509.66129,1597498981,8:43:00,2,-0.889,0.374,300,31,0.18,0.04,-10.330646,0.496402401,0.0649,0,2.2100692,0.189038867,0.0264,0,0,2,100,100,-0.889,0.374,3,599.669,366.693,31.0007,32.081,30.0006,31.9033,31.9626,15.0332,18.44,100,31,300,31.1513,97.9684,106.107,24p,8/15/2020,6800.1,24p,p,NA,NA,Y
08-15-2020 6800.1 wetfert_Cleaned_6800.csv,1597499136,120.5,20200815 08:45:36,8:45:36,1597499128,0.0022,6.700577732,241.990871,175.8534027,17.88856888,24.61635828,0.178579544,2.748792226,0.172375535,0.108274159,237.7256621,32.09423143,31.61768065,4.672721009,74.96188769,3.424004394,4.567660313,1.248716615,-97.18302265,-59.28575934,-4.863280982,76.39359916,0.02,-0.44795458,4.835178448,17,3,1,0,53010.12091,1499.99871,1264.498899,0.842999991,0.187999897,6.6,0.5,0: Broadleaf,1597499128,241.990871,249.947871,33.65964194,31.31723871,600.0179032,101.6242903,0.100035803,31.21762258,31.61768065,999.9,10003.75,461.5816774,780.4606774,1499.99871,0.900001419,0.1,33,30509.72581,1597499078,8:44:38,3,-0.746,0.376,250,31,0.2,0.05,-7.9747388,0.212517263,0.0376,0,2.3277954,0.160778391,0.0263,0,0,2,100,100,-0.746,0.376,3,600.419,365.737,31.0005,32.2216,30.0005,32.0617,32.1225,13.0445,18.1032,100,31,250,31.31,97.9676,106.083,24p,8/15/2020,6800.1,24p,p,NA,NA,Y
08-15-2020 6800.1 wetfert_Cleaned_6800.csv,1597499255,239,20200815 08:47:34,8:47:34,1597499247,0.00231,4.72961689,194.2621935,148.6976081,15.12593093,19.76088626,0.185733536,2.747574199,0.179029678,0.112475704,237.7259719,32.13223798,31.6802,4.6893281,74.85325078,3.431833511,4.584748792,1.257494589,-101.6584161,-58.8012503,-4.828721819,72.43758368,0.02,-0.447662336,4.832599269,17,3,1,0,52965.493,1499.999677,1264.499813,0.843000057,0.188000006,6.6,0.5,0: Broadleaf,1597499247,194.2621935,199.9572903,33.73712581,31.28700645,600.0075806,101.6226774,0.100081374,31.28323548,31.6802,999.9,9997.382258,461.5392581,788.606,1499.999677,0.900000161,0.1,33,30509.71613,1597499195,8:46:34,4,-0.703,0.377,200,31,0.32,0.05,-5.6975068,0.0622,0.0259,1,2.4542714,-0.0433,0.0127,1,2,2,100,100,-0.703,0.377,3,600.787,364.748,30.9998,32.3673,30.0004,32.2152,32.2773,11.0142,18.4993,100,31,200,31.3039,97.965,106.057,24p,8/15/2020,6800.1,24p,p,NA,NA,Y
08-15-2020 6800.1 wetfert_Cleaned_6800.csv,1597499344,328,20200815 08:49:03,8:49:03,1597499336,0.00221,2.791864578,146.5260323,117.7500499,11.97763751,14.90475548,0.176691225,2.747529046,0.170612634,0.107161612,237.7256773,32.2129393,31.73580645,4.704142065,74.80455603,3.44017226,4.598880659,1.263969806,-97.39125318,-59.02342681,-4.849666583,76.46133069,0.02,-0.447651504,4.832503665,17,3,1,0,52954.81017,1499.998065,1264.498358,0.842999993,0.187999989,6.6,0.5,0: Broadleaf,1597499336,146.5260323,149.953,33.81972903,31.47264839,600.0058065,101.620871,0.1,31.33733548,31.73580645,999.9,9997.318065,461.4012903,790.2672581,1499.998065,0.900000129,0.1,33,30509.6871,1597499313,8:48:33,5,-0.565,0.369,150,31,0.2,0.03,-3.432281,0.0797,0.0584,1,2.3505596,-0.0345,0.0165,1,2,2,100,100,-0.565,0.369,3,600.84,364.264,31.0004,32.4707,30.0006,32.3264,32.3872,8.93877,18.1072,100,31,150,31.4776,97.9627,106.041,24p,8/15/2020,6800.1,24p,p,NA,NA,Y
